Price,Close,High,Low,Open,Volume
Ticker,KLBF.JK,KLBF.JK,KLBF.JK,KLBF.JK,KLBF.JK
Date,,,,,
2020-03-05,1206.86083984375,1215.9349814967106,1175.1013440583881,1179.6384148848686,38274500
2020-03-06,1120.656494140625,1202.3237690172698,1120.656494140625,1202.3237690172698,25366200
2020-03-09,1034.4522705078125,1107.0454122978344,1034.4522705078125,1107.0454122978344,48812000
2020-03-10,1048.0633544921875,1097.9711332775298,1038.9892128948525,1038.9892128948525,38897600
2020-03-11,1011.766845703125,1070.7487694436659,998.1556325322309,1057.137556272772,35408000
2020-03-12,948.2478637695312,984.5444327176473,943.7107926510167,980.0073615991328,23037600
2020-03-13,948.2478637695312,948.2478637695312,948.2478637695312,948.2478637695312,0
2020-03-16,907.4141845703125,1020.8409576416016,902.877113647461,925.5624682617188,59267400
2020-03-17,902.877197265625,948.2479106960584,866.5806265212783,921.0254826377984,72013900
2020-03-18,948.2478637695312,980.0073615991328,907.4142237029007,911.9512948214152,56301900
2020-03-19,884.7288208007812,957.3219548152043,884.7288208007812,907.4141751802885,40775100
2020-03-20,889.2659301757812,898.340072320432,830.2840062355508,884.7288591034558,83889600
2020-03-23,830.2839965820312,889.2659198364925,830.2839965820312,889.2659198364925,40907000
2020-03-24,784.9132690429688,862.0434746714685,775.8391272043217,839.358120074851,64666100
2020-03-26,862.04345703125,930.099519428454,753.1537571957238,789.4503238075658,114141000
2020-03-27,916.4883422851562,1052.6004723275062,871.1176322710396,871.1176322710396,180228800
2020-03-30,948.2478637695312,957.3220060065603,852.9693702807267,916.4883659399297,59372100
2020-03-31,1088.8970947265625,1120.656593322754,957.3220291137695,957.3220291137695,104586800
2020-04-01,1057.137451171875,1170.5642163190719,1043.5262393542114,1088.8969454130902,111236300
2020-04-02,1166.0272216796875,1166.0272216796875,1007.2297401279791,1088.8970163545719,63583600
2020-04-03,1134.2677001953125,1179.638408203125,1116.1194169921876,1170.5642666015624,59542900
2020-04-06,1152.4161376953125,1170.5644233283097,1111.5824950210692,1170.5644233283097,35382900
2020-04-07,1116.1195068359375,1188.7126454919335,1079.8229375079395,1156.9531473299353,68562800
2020-04-08,1038.9892578125,1116.119464724345,1038.9892578125,1116.119464724345,57568300
2020-04-09,1034.4522705078125,1066.2117700409472,984.5444855271725,1038.9893418696888,58108500
2020-04-13,998.1556396484375,1057.1375638094814,998.1556396484375,1034.452208362926,39794600
2020-04-14,1075.285888671875,1079.822959932094,1007.2298197685917,1007.2298197685917,42772000
2020-04-15,1097.97119140625,1129.7306886783317,1075.285836211906,1088.8970493285124,50981100
2020-04-16,1038.9892578125,1097.9711807450874,1029.9151158228713,1079.8228967658297,42548300
2020-04-17,1084.3599853515625,1097.9711985568122,1061.6746300094796,1061.6746300094796,70564600
2020-04-20,1088.8970947265625,1120.656593322754,1075.2858810424805,1088.8970947265625,44882900
2020-04-21,1097.97119140625,1111.5824045228565,1048.0634099786932,1084.3599782896435,34694200
2020-04-22,1134.2677001953125,1170.5642666015624,1070.748708984375,1097.9711337890624,66130900
2020-04-23,1147.8790283203125,1166.0273133530447,1116.1195295130312,1147.8790283203125,51439800
2020-04-24,1138.8048095703125,1147.8789514792393,1129.7306676613857,1134.267738615849,43175900
2020-04-27,1206.86083984375,1206.86083984375,1138.804777446546,1156.953060752467,38936000
2020-04-28,1311.2135009765625,1311.2135009765625,1197.7867275356834,1220.4720822238592,61167100
2020-04-29,1333.8988037109375,1342.9729452327806,1311.2134499063297,1315.7505206672513,52010200
2020-04-30,1306.6763916015625,1361.1212412516277,1283.991037580702,1333.898816426595,53666000
2020-05-04,1252.231689453125,1293.0653315005095,1225.0092614215355,1270.3799748075182,46895400
2020-05-05,1234.083251953125,1288.528101303998,1229.5461811738855,1274.9168889662799,17606400
2020-05-06,1274.9169921875,1283.9911344806494,1234.0833518683273,1252.2316364546264,55190700
2020-05-08,1270.3798828125,1306.676450892857,1252.2315987723214,1274.9169538225447,37146000
2020-05-11,1256.768798828125,1283.9912276836078,1256.768798828125,1279.454156207694,33331300
2020-05-12,1256.768798828125,1288.5282991595216,1234.083441448556,1256.768798828125,30687000
2020-05-13,1270.3798828125,1274.9169538225447,1229.546243722098,1270.3798828125,20203800
2020-05-14,1270.3798828125,1270.3798828125,1243.157456752232,1270.3798828125,35697000
2020-05-15,1270.3798828125,1270.3798828125,1243.157456752232,1270.3798828125,25213800
2020-05-18,1270.3798828125,1270.3798828125,1252.2315987723214,1270.3798828125,17406600
2020-05-19,1261.3056640625,1274.9168762646134,1252.2315225944244,1270.3798055305756,38331600
2020-05-20,1215.93505859375,1270.3799119636194,1193.249703022971,1270.3799119636194,50884000
2020-05-26,1202.32373046875,1234.083225235849,1197.7866597877357,1229.5461545548349,35300400
2020-05-27,1197.7867431640625,1215.9350271513968,1188.7126011703954,1206.8608851577296,22108500
2020-05-28,1229.5462646484375,1238.6204068229647,1193.2496959503287,1215.9350513866468,35733300
2020-05-29,1283.9912109375,1324.8248536881624,1229.5463539366165,1234.083425353357,206001100
2020-06-02,1274.7869873046875,1311.603940006628,1214.9594391640344,1256.3785109537173,63506700
2020-06-03,1302.399658203125,1311.603896070285,1274.7869446016452,1283.9911824688052,62660000
2020-06-04,1297.7974853515625,1325.410197805851,1288.5932478667996,1325.410197805851,34757300
2020-06-05,1297.7974853515625,1316.2059603210882,1274.7868916396553,1297.7974853515625,22870400
2020-06-08,1311.603759765625,1325.4101151315788,1302.399522854989,1302.399522854989,23174600
2020-06-09,1297.7974853515625,1334.614435290614,1288.5932478667996,1311.6038415787068,28018500
2020-06-10,1353.0228271484375,1399.0440117453231,1288.5931687127975,1297.7974056321748,61440900
2020-06-11,1307.001708984375,1371.4313706948724,1293.195352903554,1362.2271333076585,27319800
2020-06-12,1270.184814453125,1307.0017655966938,1242.5721010954483,1307.0017655966938,41876600
2020-06-15,1293.1954345703125,1307.0017915230205,1251.7763637121886,1279.3890776176047,25094000
2020-06-16,1311.603759765625,1330.0122335868969,1302.399522854989,1302.399522854989,18727900
2020-06-17,1316.2059326171875,1334.6144071992462,1307.0016953261584,1334.6144071992462,32750200
2020-06-18,1297.7974853515625,1325.410197805851,1288.5932478667996,1288.5932478667996,24563000
2020-06-19,1343.818603515625,1343.818603515625,1288.5931814533392,1311.6037739792916,48608900
2020-06-22,1353.0228271484375,1371.4313009871917,1325.410116390306,1325.410116390306,20082300
2020-06-23,1320.80810546875,1353.0229373094512,1316.205986634364,1343.8186996406796,12054700
2020-06-24,1343.818603515625,1343.818603515625,1316.205892484482,1320.8080109896725,13277500
2020-06-25,1339.216552734375,1348.4207902102125,1316.205959044781,1348.4207902102125,8121400
2020-06-26,1330.0123291015625,1343.818685459018,1316.2059727441067,1343.818685459018,14323700
2020-06-29,1325.41015625,1339.2165120442708,1316.2059190538196,1330.0122748480903,13293100
2020-06-30,1343.818603515625,1362.227077536387,1320.8080109896725,1325.410129494863,39455800
2020-07-01,1348.4208984375,1362.2272557593856,1339.2166602229095,1353.0230175447953,15494600
2020-07-02,1376.0335693359375,1380.6356882969271,1343.8187366090092,1348.4208555699988,31753200
2020-07-03,1376.0335693359375,1389.8399262189066,1362.2272124529682,1376.0335693359375,9003800
2020-07-06,1408.248291015625,1408.248291015625,1371.4313422309028,1376.0334608289932,31247600
2020-07-07,1394.4420166015625,1422.0547298015933,1376.0335411348751,1408.2483732015778,25055700
2020-07-08,1399.0439453125,1403.6460635536596,1380.6354723478619,1380.6354723478619,18521200
2020-07-09,1408.248291015625,1417.4525282118057,1389.839816623264,1403.6461724175347,33397400
2020-07-10,1353.0228271484375,1408.2482486647002,1353.0228271484375,1408.2482486647002,31067400
2020-07-13,1343.818603515625,1376.0334330519586,1339.2164850104346,1362.227077536387,18842500
2020-07-14,1385.23779296875,1389.8399118822674,1343.818722747093,1343.818722747093,31936900
2020-07-15,1389.83984375,1403.6461998137418,1385.2377250620862,1385.2377250620862,26236800
2020-07-16,1366.829345703125,1399.0441787668349,1353.0229886758207,1389.839940748632,24543800
2020-07-17,1348.4208984375,1380.6357321885664,1334.6145411156142,1366.8293748666808,17736000
2020-07-20,1366.829345703125,1366.829345703125,1348.4208696667192,1348.4208696667192,19394400
2020-07-21,1399.0439453125,1560.118083753084,1357.6248811420642,1376.0333541067023,420160800
2020-07-22,1449.66748046875,1509.4950272817462,1399.0441716269843,1412.8505285838294,365930700
2020-07-23,1486.4844970703125,1523.301450558122,1449.667543582503,1449.667543582503,378713700
2020-07-24,1445.0653076171875,1504.8928522000647,1389.839881848378,1472.6780205015923,210299200
2020-07-27,1426.6568603515625,1481.882287203881,1408.248384734123,1417.4526225428428,108755400
2020-07-28,1394.4420166015625,1445.0653241349526,1389.8398977348907,1426.6568486682652,72817700
2020-07-29,1403.646240234375,1431.2589531570184,1394.442002593494,1403.646240234375,87768200
2020-07-30,1440.4632568359375,1449.667494898787,1408.2484236159646,1408.2484236159646,104773100
2020-08-03,1435.861083984375,1458.8716782789963,1353.022944523738,1449.667440561148,87572700
2020-08-04,1449.66748046875,1458.8717184399802,1435.861123511905,1458.8717184399802,37390200
2020-08-05,1486.4844970703125,1509.4950930001935,1435.8611860245742,1435.8611860245742,118886200
2020-08-06,1472.677978515625,1504.8928092956544,1472.677978515625,1486.484334564209,93925600
2020-08-07,1454.2696533203125,1481.882368256774,1449.6675341642356,1472.6781299446202,32217900
2020-08-10,1481.8822021484375,1486.48432078865,1458.8716089473746,1472.6779648680124,34923100
2020-08-11,1472.677978515625,1491.0864532470703,1472.677978515625,1486.484334564209,21846900
2020-08-12,1486.4844970703125,1491.0866162562886,1472.678139512384,1491.0866162562886,46451800
2020-08-13,1495.6884765625,1495.6884765625,1481.8821213942308,1491.086358173077,45146800
2020-08-14,1495.6884765625,1500.2905949519231,1486.484239783654,1495.6884765625,30761900
2020-08-18,1491.08642578125,1500.2906629774307,1477.2800699869792,1495.6885443793403,35788100
2020-08-19,1477.2801513671875,1500.2907456252433,1477.2801513671875,1500.2907456252433,24769400
2020-08-24,1472.677978515625,1491.0864532470703,1458.871622467041,1481.8822158813477,24237900
2020-08-25,1491.08642578125,1491.08642578125,1468.0758327907986,1472.677951388889,40737100
2020-08-26,1463.4737548828125,1495.6885859651386,1463.4737548828125,1491.086467239092,31078500
2020-08-27,1486.4844970703125,1491.0866162562886,1472.678139512384,1477.28025869836,22442600
2020-08-28,1481.8822021484375,1495.688558069075,1472.6779648680124,1486.48432078865,16439300
2020-08-31,1454.2696533203125,1486.484487412851,1454.2696533203125,1477.2802491006971,46202700
2020-09-01,1468.0760498046875,1477.2802883614568,1454.2696919695338,1458.8718112479182,17692900
2020-09-02,1472.677978515625,1481.8822158813477,1458.871622467041,1481.8822158813477,22441400
2020-09-03,1468.0760498046875,1481.8824076398414,1458.8718112479182,1481.8824076398414,24605200
2020-09-04,1463.4737548828125,1468.075873608859,1431.2589238004864,1463.4737548828125,33556900
2020-09-07,1472.677978515625,1472.677978515625,1449.6673851013184,1458.871622467041,17009800
2020-09-08,1454.2696533203125,1472.6781299446202,1454.2696533203125,1472.6781299446202,9604300
2020-09-09,1431.2589111328125,1458.8716232446995,1426.656792447498,1454.269504559385,28690100
2020-09-10,1362.2271728515625,1426.6568364323796,1353.02293519716,1426.6568364323796,82214600
2020-09-11,1449.66748046875,1454.269599454365,1297.7975539434524,1307.0017919146826,38160300
2020-09-14,1463.4737548828125,1472.6779923349056,1445.0652799786262,1463.4737548828125,29711700
2020-09-15,1422.0548095703125,1463.4738816937195,1412.8505713206664,1463.4738816937195,26859400
2020-09-16,1417.4525146484375,1440.4631074187043,1403.6461589862774,1422.054633202491,9081800
2020-09-17,1394.4420166015625,1431.258967534937,1376.0335411348751,1417.4526109349215,18504500
2020-09-18,1422.0548095703125,1422.0548095703125,1380.6357374469053,1399.0442139461973,27388900
2020-09-21,1380.6357421875,1422.0548144531251,1366.829384765625,1422.0548144531251,13841800
2020-09-22,1339.216552734375,1362.227146423969,1325.4101965206185,1343.8186714722938,30309700
2020-09-23,1408.248291015625,1408.248291015625,1343.818630642361,1348.4207492404514,26996700
2020-09-24,1394.4420166015625,1399.0441354682343,1357.6250656681877,1380.635660001547,23564800
2020-09-25,1454.2696533203125,1458.8717724763894,1376.0336276670046,1399.0442234473892,35804500
2020-09-28,1403.646240234375,1458.871666079662,1403.646240234375,1454.2695472592213,17599100
2020-09-29,1389.83984375,1435.8610306291391,1389.83984375,1408.2483185016556,22775100
2020-09-30,1426.6568603515625,1454.269573777722,1394.4420280210434,1394.4420280210434,30404800
2020-10-01,1481.8822021484375,1518.6991512701377,1472.6779648680124,1472.6779648680124,84701900
2020-10-02,1445.0653076171875,1495.6886145719297,1422.05471354685,1491.0864957578624,37452400
2020-10-05,1440.4632568359375,1472.6780900559106,1435.861137804513,1454.2696139302118,14393000
2020-10-06,1440.4632568359375,1454.2696139302118,1435.861137804513,1454.2696139302118,14093100
2020-10-07,1463.4737548828125,1463.4737548828125,1435.861042526533,1440.4631612525795,18601400
2020-10-08,1472.677978515625,1472.677978515625,1440.4631477355956,1463.4737411499023,16693400
2020-10-09,1445.0653076171875,1463.4737828734574,1440.4631888031201,1458.87166405939,14912300
2020-10-12,1454.2696533203125,1468.0760107885433,1440.4632958520817,1458.8717724763894,18457000
2020-10-13,1458.8717041015625,1458.8717041015625,1440.4632283400285,1454.269585161179,15181500
2020-10-14,1463.4737548828125,1477.2801110609523,1440.4631612525795,1458.8716361567658,38990400
2020-10-15,1435.861083984375,1468.075915996845,1435.861083984375,1463.4737971379207,23355700
2020-10-16,1426.6568603515625,1440.463217064642,1417.4526225428428,1431.2589792559224,20957300
2020-10-19,1445.0653076171875,1458.87166405939,1431.2589511749852,1445.0653076171875,27999500
2020-10-20,1440.4632568359375,1468.0759710244859,1435.861137804513,1454.2696139302118,31977500
2020-10-21,1440.4632568359375,1449.667494898787,1440.4632568359375,1449.667494898787,18320700
2020-10-22,1454.2696533203125,1454.2696533203125,1440.4632958520817,1445.0654150081587,22801100
2020-10-23,1458.8717041015625,1463.473823041946,1445.065347280412,1463.473823041946,13897500
2020-10-26,1422.0548095703125,1463.4738816937195,1417.4526904454895,1463.4738816937195,29947600
2020-10-27,1403.646240234375,1431.2589531570184,1394.442002593494,1422.0547155161373,35680300
2020-11-02,1376.0335693359375,1412.8505210238554,1357.6250934919783,1408.2484020628658,58395800
2020-11-03,1357.6251220703125,1385.2378364175054,1348.4208839545815,1380.63571735964,42358100
2020-11-04,1339.216552734375,1371.4313838998066,1339.216552734375,1357.6250276860503,38146400
2020-11-05,1380.6357421875,1389.8399804687501,1357.625146484375,1371.43150390625,45161400
2020-11-06,1394.4420166015625,1408.2483732015778,1380.635660001547,1389.8398977348907,52447500
2020-11-09,1362.2271728515625,1399.0441234691723,1353.02293519716,1394.4420046419712,68198900
2020-11-10,1376.0335693359375,1422.054758945835,1371.4314503749476,1408.2484020628658,62694100
2020-11-11,1353.0228271484375,1399.0440117453231,1353.0228271484375,1399.0440117453231,63661600
2020-11-12,1366.829345703125,1376.033583721328,1357.625107684922,1357.625107684922,38384100
2020-11-13,1376.0335693359375,1376.0335693359375,1366.829331413958,1371.4314503749476,12767200
2020-11-16,1371.431396484375,1394.4419903851197,1362.2271589240772,1385.2377528248217,33134800
2020-11-17,1380.6357421875,1389.8399804687501,1376.033623046875,1385.237861328125,33292200
2020-11-18,1385.23779296875,1394.4420307957848,1376.0335551417152,1385.23779296875,35735900
2020-11-19,1376.0335693359375,1389.8399262189066,1376.0335693359375,1385.237807257917,33518700
2020-11-20,1376.0335693359375,1389.8399262189066,1376.0335693359375,1385.237807257917,18059200
2020-11-23,1376.0335693359375,1385.237807257917,1371.4314503749476,1376.0335693359375,33386700
2020-11-24,1366.829345703125,1385.2378217395308,1362.2272266940236,1376.033583721328,55053900
2020-11-25,1353.0228271484375,1371.4313009871917,1353.0228271484375,1366.8291825275032,32909400
2020-11-26,1371.431396484375,1371.431396484375,1353.0229213637795,1357.6250401439283,31101300
2020-11-27,1362.2271728515625,1380.6356481603675,1362.2271728515625,1380.6356481603675,40326700
2020-11-30,1385.23779296875,1385.23779296875,1325.4102470930231,1371.4314362281975,146595800
2020-12-01,1366.829345703125,1389.839940748632,1348.4208696667192,1385.2378217395308,46698600
2020-12-02,1376.0335693359375,1380.6356882969271,1357.6250934919783,1380.6356882969271,45553200
2020-12-03,1348.4208984375,1385.2378512958617,1339.2166602229095,1380.6357321885664,71615300
2020-12-04,1363.208251953125,1377.07138671875,1344.724072265625,1353.966162109375,33404600
2020-12-07,1372.450439453125,1400.1767109572286,1367.829394202441,1386.313575205177,65984300
2020-12-08,1363.208251953125,1390.934521484375,1358.58720703125,1386.3134765625,61017900
2020-12-10,1367.8292236328125,1386.3134023305531,1363.2081789583774,1377.071312981683,50894900
2020-12-11,1353.9661865234375,1377.0714115494347,1353.9661865234375,1377.0714115494347,40746500
2020-12-14,1372.450439453125,1372.450439453125,1349.3452131997055,1353.9662584503894,25148000
2020-12-15,1372.450439453125,1377.071484703809,1358.5873037010733,1372.450439453125,23441200
2020-12-16,1427.90283203125,1469.4922349059466,1367.8292501011329,1381.6923843926984,152710000
2020-12-17,1423.28173828125,1451.0080059101056,1414.0396490716316,1432.5238274908686,99783300
2020-12-18,1423.28173828125,1432.5238274908686,1404.797559862013,1423.28173828125,55796800
2020-12-21,1427.90283203125,1437.1449215589605,1414.0396977396845,1427.90283203125,60691700
2020-12-22,1390.9344482421875,1427.9028056705513,1386.313403563642,1423.2817609920057,46819400
2020-12-23,1353.9661865234375,1409.4187265858309,1344.7240965130386,1404.7976815806314,40311000
2020-12-28,1386.3134765625,1390.934521484375,1344.724072265625,1353.966162109375,28002400
2020-12-29,1377.0712890625,1390.9344228450084,1363.2081552799916,1386.313378250839,26060300
2020-12-30,1367.8292236328125,1386.3134023305531,1363.2081789583774,1377.071312981683,24632300
2021-01-04,1363.208251953125,1386.3134765625,1358.58720703125,1386.3134765625,20906300
2021-01-05,1358.5870361328125,1372.4501691545759,1349.344947451637,1363.2080804734003,34835700
2021-01-06,1386.3134765625,1395.55556640625,1344.724072265625,1358.58720703125,71557400
2021-01-07,1372.450439453125,1418.6608919599644,1372.450439453125,1400.1767109572286,42590000
2021-01-08,1381.6925048828125,1386.3135500496446,1372.4504145491483,1386.3135500496446,26719000
2021-01-11,1626.6077880859375,1695.9234608736906,1381.6924109025435,1381.6924109025435,563868500
2021-01-12,1552.6710205078125,1811.4495239257812,1548.0499758039202,1663.5760934012278,730883800
2021-01-13,1446.3870849609375,1585.0184349571934,1446.3870849609375,1571.1552999575679,318606200
2021-01-14,1474.1134033203125,1515.7028096835816,1386.3135454423002,1446.3871324114666,272061900
2021-01-15,1520.32373046875,1552.671043882979,1497.2185066014438,1501.839551374905,215382800
2021-01-18,1534.1868896484375,1589.6394278285015,1497.2185308617281,1529.5658448000988,215422400
2021-01-19,1464.8712158203125,1552.6710678726342,1464.8712158203125,1543.4289781829161,83675200
2021-01-20,1469.4921875,1524.9447228773583,1451.0080090408803,1524.9447228773583,60163400
2021-01-21,1529.565673828125,1571.1550728143882,1474.1131418464408,1478.7341861782477,161395300
2021-01-22,1492.5975341796875,1552.6711191466718,1474.1133541898462,1538.8079841542908,102447800
2021-01-25,1483.3553466796875,1497.2184807608062,1418.660720967801,1492.5974360670998,70622700
2021-01-26,1427.90283203125,1497.2185034890776,1418.6607425035397,1483.3553691975121,79451300
2021-01-27,1395.555419921875,1441.765864290149,1367.8291533009105,1427.9027309796668,73126300
2021-01-28,1400.176513671875,1446.3869596676466,1372.4502460744122,1386.3133798731437,80221200
2021-01-29,1353.9661865234375,1432.5239516118281,1344.7240965130386,1409.4187265858309,79625700
2021-02-01,1377.0712890625,1400.1765120333473,1312.3766647441275,1340.1029323091443,71988500
2021-02-02,1404.7974853515625,1441.7658402292352,1377.071219193308,1395.5553966321443,73428200
2021-02-03,1441.7659912109375,1455.629125741812,1409.418677305564,1409.418677305564,58843900
2021-02-04,1427.90283203125,1469.4922349059466,1414.0396977396845,1460.2501453782363,41055300
2021-02-05,1469.4921875,1474.1132321147797,1423.2817413522012,1451.0080090408803,45768600
2021-02-08,1451.008056640625,1483.3553700052248,1437.1449223415107,1474.113280472482,30326700
2021-02-09,1404.7974853515625,1469.4921063874897,1386.3133079127263,1469.4921063874897,48636900
2021-02-10,1409.4185791015625,1418.6606681448516,1390.9344010149846,1404.797534579918,25973600
2021-02-11,1409.4185791015625,1418.6606681448516,1390.9344010149846,1414.039623623207,27319000
2021-02-15,1409.4185791015625,1427.9027571881404,1404.797534579918,1418.6606681448516,21673000
2021-02-16,1409.4185791015625,1423.2817126664959,1400.1764900582737,1423.2817126664959,15732600
2021-02-17,1400.176513671875,1414.0396474706065,1386.3133798731437,1409.4186028710294,32963400
2021-02-18,1377.0712890625,1409.4186012216862,1377.0712890625,1409.4186012216862,34834700
2021-02-19,1464.8712158203125,1487.9764400446077,1400.1765879922862,1400.1765879922862,152425200
2021-02-22,1451.008056640625,1483.3553700052248,1441.7659671078823,1474.113280472482,66610200
2021-02-23,1423.28173828125,1451.0080059101056,1418.6606936764408,1446.3869613052964,34042400
2021-02-24,1390.9344482421875,1432.5238503490968,1386.313403563642,1423.2817609920057,72954800
2021-02-25,1386.3134765625,1409.418701171875,1386.3134765625,1400.176611328125,52390100
2021-02-26,1358.5870361328125,1400.1764351981026,1358.5870361328125,1377.0712134951636,133986100
2021-03-01,1404.7974853515625,1409.4185297112715,1372.4501748335988,1377.071219193308,58528000
2021-03-02,1432.52392578125,1451.00810546875,1404.79765625,1414.03974609375,58307000
2021-03-03,1432.52392578125,1446.387060546875,1414.03974609375,1441.766015625,48819600
2021-03-04,1437.1448974609375,1455.629076206416,1414.0396740290896,1432.523852774568,67889800
2021-03-05,1437.1448974609375,1441.7659421473072,1427.9028080881985,1437.1448974609375,35614600
2021-03-08,1437.1448974609375,1451.0080315200464,1432.523852774568,1437.1448974609375,31401200
2021-03-09,1427.90283203125,1446.3870110866708,1418.6607425035397,1441.7659663228155,38671000
2021-03-10,1464.8712158203125,1469.4922606651717,1432.5239019062994,1441.7659915960173,40133700
2021-03-12,1474.1134033203125,1492.5975839262098,1464.871313017364,1469.492358168838,71273800
2021-03-15,1464.8712158203125,1492.5974848894668,1460.2501709754536,1483.3553951997487,43715300
2021-03-16,1464.8712158203125,1474.1133055100306,1455.6291261305946,1469.4922606651717,22390500
2021-03-17,1469.4921875,1487.9763659591194,1469.4921875,1474.1132321147797,30764600
2021-03-18,1455.629150390625,1483.355419921875,1451.00810546875,1478.734375,19222800
2021-03-19,1483.3553466796875,1501.8395254545123,1446.386989130038,1455.6290785174504,99339900
2021-03-22,1478.7342529296875,1511.0815647125244,1469.492163848877,1501.8394756317139,29442900
2021-03-23,1455.629150390625,1478.734375,1437.144970703125,1474.113330078125,37466600
2021-03-24,1409.4185791015625,1451.0079797963626,1404.797534579918,1451.0079797963626,34585300
2021-03-25,1469.4921875,1474.1132321147797,1404.7975628930817,1409.4186075078615,36607700
2021-03-26,1460.2501220703125,1469.4922114505043,1441.7659433099288,1469.4922114505043,11780400
2021-03-29,1423.28173828125,1464.8711397245334,1414.0396490716316,1460.2500951197242,30661700
2021-03-30,1423.28173828125,1451.0080059101056,1414.0396490716316,1432.5238274908686,23063900
2021-03-31,1451.008056640625,1451.008056640625,1400.1765642105395,1423.2817880423966,22300400
2021-04-01,1432.52392578125,1451.00810546875,1423.2818359375,1451.00810546875,17604600
2021-04-05,1432.52392578125,1460.2501953125,1432.52392578125,1446.387060546875,14155000
2021-04-06,1437.1448974609375,1446.3869868336767,1427.9028080881985,1432.523852774568,23411100
2021-04-07,1432.52392578125,1441.766015625,1427.902880859375,1441.766015625,15104900
2021-04-08,1446.3870849609375,1451.0081299608128,1432.523949961312,1432.523949961312,17501800
2021-04-09,1432.52392578125,1451.00810546875,1418.660791015625,1451.00810546875,28744400
2021-04-12,1395.555419921875,1432.5237754164941,1395.555419921875,1432.5237754164941,14682200
2021-04-13,1377.0712890625,1395.5554674391778,1372.4502444683305,1395.5554674391778,22230800
2021-04-14,1381.6925048828125,1386.3135500496446,1372.4504145491483,1372.4504145491483,23625400
2021-04-15,1400.176513671875,1400.176513671875,1372.4502460744122,1381.6923352735664,15550100
2021-04-16,1381.6925048828125,1395.555640383309,1372.4504145491483,1390.9345952164767,25365600
2021-04-19,1381.6925048828125,1386.3135500496446,1377.0714597159804,1386.3135500496446,9322500
2021-04-20,1381.6925048828125,1395.555640383309,1372.4504145491483,1381.6925048828125,14811000
2021-04-21,1381.6925048828125,1390.9345952164767,1381.6925048828125,1381.6925048828125,8530700
2021-04-22,1377.0712890625,1395.5554674391778,1377.0712890625,1390.9344228450084,11533000
2021-04-23,1386.3134765625,1390.934521484375,1377.07138671875,1377.07138671875,15203100
2021-04-26,1372.450439453125,1386.313575205177,1372.450439453125,1377.071484703809,10788100
2021-04-27,1363.208251953125,1381.692431640625,1363.208251953125,1372.450341796875,18573600
2021-04-28,1358.5870361328125,1367.829124813988,1358.5870361328125,1358.5870361328125,19011800
2021-04-29,1358.5870361328125,1367.829124813988,1353.9659917922247,1358.5870361328125,10495400
2021-04-30,1330.8607177734375,1363.2080268859863,1330.8607177734375,1358.5869827270508,33231500
2021-05-03,1326.2398681640625,1353.9661371849138,1321.618823327254,1340.1030026744882,15108800
2021-05-04,1358.5870361328125,1363.2080804734003,1330.8607700892858,1335.4818144298736,16904400
2021-05-05,1335.48193359375,1363.2082021112674,1335.48193359375,1358.587157358348,18379900
2021-05-06,1349.344970703125,1349.344970703125,1335.4818374424765,1340.1028818626926,26802700
2021-05-07,1349.344970703125,1353.966015123341,1335.4818374424765,1340.1028818626926,20893200
2021-05-10,1358.5870361328125,1358.5870361328125,1340.1028587704614,1353.9659917922247,18464900
2021-05-11,1335.48193359375,1363.2082021112674,1330.8608888408305,1358.587157358348,23113700
2021-05-17,1349.344970703125,1353.966015123341,1330.8607930222604,1344.723926282909,31595500
2021-05-18,1340.1029052734375,1353.9660387762663,1326.2397717706087,1340.1029052734375,18704800
2021-05-19,1335.48193359375,1340.1029783466695,1321.6187993349913,1335.48193359375,22644700
2021-05-20,1349.344970703125,1367.8291483839898,1330.8607930222604,1330.8607930222604,26107300
2021-05-21,1358.5870361328125,1363.2080804734003,1340.1028587704614,1353.9659917922247,10921100
2021-05-24,1340.1029052734375,1363.208127778152,1340.1029052734375,1363.208127778152,9693700
2021-05-25,1349.344970703125,1353.966015123341,1330.8607930222604,1340.1028818626926,22179100
2021-05-27,1312.376708984375,1353.9661117338799,1312.376708984375,1349.3450669839349,162541000
2021-05-28,1330.8607177734375,1330.8607177734375,1307.7554969787598,1321.6186294555664,24377200
2021-05-31,1340.1029052734375,1340.1029052734375,1312.3766382677802,1335.4818607724947,24095700
2021-06-02,1335.48193359375,1349.3450678525087,1326.239844087911,1344.7240230995892,30212300
2021-06-03,1386.3134765625,1386.3134765625,1335.481982421875,1340.10302734375,44274700
2021-06-04,1372.450439453125,1386.313575205177,1344.7241679490216,1386.313575205177,23701700
2021-06-07,1381.6925048828125,1381.6925048828125,1349.3451887149874,1372.4504145491483,16701100
2021-06-08,1365.680908203125,1384.517886247306,1356.2624191810344,1375.0993972252154,17121600
2021-06-09,1356.2623291015625,1375.0993058946399,1351.5530849032932,1365.6808174981013,13979800
2021-06-10,1356.2623291015625,1365.6808174981013,1346.843840705024,1356.2623291015625,20588200
2021-06-11,1365.680908203125,1365.680908203125,1351.5531746699892,1356.2624191810344,14598700
2021-06-14,1351.55322265625,1370.390201369229,1346.8439779780051,1356.2624673344947,18638300
2021-06-15,1365.680908203125,1365.680908203125,1346.843930158944,1360.9716636920798,23112800
2021-06-16,1342.1346435546875,1365.6808653714363,1342.1346435546875,1360.9716210080865,12235400
